@relation pacman-weka.filters.unsupervised.attribute.Remove-R49

@attribute pacmanx numeric
@attribute pacmany numeric
@attribute legalW numeric
@attribute legalE numeric
@attribute legalN numeric
@attribute legalS numeric
@attribute numghost numeric
@attribute alivePacman numeric
@attribute alive_Ghost1 numeric
@attribute alive_Ghost2 numeric
@attribute alive_Ghost3 numeric
@attribute alive_Ghost4 numeric
@attribute ghost1x numeric
@attribute ghost1y numeric
@attribute ghost2x numeric
@attribute ghost2y numeric
@attribute ghost3x numeric
@attribute ghost3y numeric
@attribute ghost4x numeric
@attribute ghost4y numeric
@attribute g1_west numeric
@attribute g1_stop numeric
@attribute g1_east numeric
@attribute g1_north numeric
@attribute g1_south numeric
@attribute g2_west numeric
@attribute g2_stop numeric
@attribute g2_east numeric
@attribute g2_north numeric
@attribute g2_south numeric
@attribute g3_west numeric
@attribute g3_stop numeric
@attribute g3_east numeric
@attribute g3_north numeric
@attribute g3_south numeric
@attribute g4_west numeric
@attribute g4_stop numeric
@attribute g4_east numeric
@attribute g4_north numeric
@attribute g4_south numeric
@attribute ghost1dist numeric
@attribute ghost2dist numeric
@attribute ghost3dist numeric
@attribute ghost4dist numeric
@attribute pac_dots numeric
@attribute distance_dots numeric
@attribute score numeric
@attribute move {Stop,East,West,North,South}
@attribute class {Stop,East,West,North,South}

@data
29,6,0,0,1,1,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,31,35,18,8,202,1,1484,South,South
29,5,0,0,1,1,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,36,19,7,201,1,1583,South,South
29,4,0,0,1,1,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,37,20,6,200,1,1682,South,South
29,3,1,0,1,1,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,38,21,5,199,1,1781,South,West
28,3,1,1,0,0,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,27,37,20,4,198,1,1880,West,West
27,3,1,1,0,0,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,36,19,3,197,1,1979,West,West
26,3,1,1,0,0,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25,35,18,2,196,1,2078,West,West
25,3,1,1,0,0,4,0,1,1,1,1,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,34,17,1,195,2,2177,West,West
24,3,0,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,24,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,33,16,-1,195,3,2376,West,East
25,3,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,34,17,-1,195,2,2375,East,East
26,3,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25,35,18,-1,195,2,2374,East,East
27,3,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,36,19,-1,195,2,2373,East,East
28,3,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,27,37,20,-1,195,2,2372,East,East
29,3,1,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,38,21,-1,195,1,2371,East,North
29,4,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,37,20,-1,195,2,2370,North,North
29,5,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,36,19,-1,195,3,2369,North,North
29,6,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,31,35,18,-1,195,4,2368,North,North
29,7,1,0,0,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,32,34,17,-1,195,4,2367,North,West
28,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,31,33,16,-1,195,3,2366,West,West
27,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,32,15,-1,195,3,2365,West,West
26,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,31,14,-1,195,3,2364,West,West
25,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,30,13,-1,195,3,2363,West,West
24,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,27,29,12,-1,195,2,2362,West,West
23,7,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,28,11,-1,195,2,2361,West,West
22,7,1,1,1,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25,27,10,-1,195,1,2360,West,North
22,8,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,26,9,-1,194,1,2459,North,North
22,9,1,1,0,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,27,25,8,-1,193,1,2558,North,East
23,9,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,26,9,-1,192,1,2657,East,East
24,9,1,0,1,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,27,10,-1,191,1,2756,East,North
24,10,0,1,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,26,9,-1,190,1,2855,North,North
24,11,1,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,31,25,8,-1,189,1,2954,North,North
24,12,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,32,24,7,-1,188,1,3053,North,North
24,13,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,33,23,6,-1,187,1,3152,North,North
24,14,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,34,22,5,-1,186,1,3251,North,North
24,15,0,1,0,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,35,21,4,-1,185,1,3350,North,East
25,15,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,36,22,5,-1,184,1,3449,East,East
26,15,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,37,23,6,-1,183,1,3548,East,East
27,15,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,38,24,7,-1,182,1,3647,East,East
28,15,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,39,25,8,-1,181,1,3746,East,East
29,15,1,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,40,26,9,-1,180,1,3845,East,North
29,16,0,0,1,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,41,25,8,-1,179,2,3944,North,North
29,17,1,0,0,1,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,42,24,7,-1,179,1,3943,North,West
28,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,41,23,6,-1,178,1,4042,West,West
27,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,40,22,5,-1,177,1,4141,West,West
26,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,39,21,4,-1,176,1,4240,West,West
25,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,38,20,3,-1,175,1,4339,West,West
24,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,37,19,2,-1,174,1,4438,West,West
23,17,1,1,0,0,4,0,1,1,1,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,36,18,1,-1,173,2,4537,West,West
22,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,22,17,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,35,17,-1,-1,173,1,4736,West,West
21,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,34,16,-1,-1,172,1,4835,West,West
20,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,33,15,-1,-1,171,1,4934,West,West
19,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,32,14,-1,-1,170,1,5033,West,West
18,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,31,13,-1,-1,169,1,5132,West,West
17,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,12,-1,-1,168,1,5231,West,West
16,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,11,-1,-1,167,1,5330,West,West
15,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,10,-1,-1,166,1,5429,West,West
14,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,27,9,-1,-1,165,1,5528,West,West
13,17,0,1,0,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,8,-1,-1,164,1,5627,West,South
13,16,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25,9,-1,-1,163,1,5726,South,South
13,15,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,10,-1,-1,162,1,5825,South,South
13,14,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,11,-1,-1,161,1,5924,South,South
13,13,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,12,-1,-1,160,1,6023,South,South
13,12,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,13,-1,-1,159,1,6122,South,South
13,11,1,1,1,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,14,-1,-1,158,1,6221,South,West
12,11,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,13,-1,-1,157,1,6320,West,West
11,11,1,1,1,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,12,-1,-1,156,1,6419,West,North
11,12,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,11,-1,-1,155,1,6518,North,North
11,13,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,10,-1,-1,154,1,6617,North,North
11,14,1,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,9,-1,-1,153,1,6716,North,North
11,15,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,8,-1,-1,152,1,6815,North,North
11,16,0,0,1,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,7,-1,-1,151,1,6914,North,North
11,17,1,0,0,1,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,-1,-1,150,1,7013,North,West
10,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,5,-1,-1,149,1,7112,West,West
9,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,4,-1,-1,148,1,7211,West,West
8,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,-1,-1,147,1,7310,West,West
7,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,2,-1,-1,146,1,7409,West,West
6,17,1,1,0,0,4,0,1,1,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,1,-1,-1,145,2,7508,West,West
5,17,1,1,0,0,4,0,1,0,0,0,1,3,5,17,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,-1,-1,-1,145,1,7707,West,East
6,17,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,-1,-1,-1,145,2,7706,East,East
7,17,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,-1,-1,-1,145,3,7705,East,East
8,17,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,-1,-1,-1,145,3,7704,East,East
9,17,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,-1,-1,-1,145,3,7703,East,East
10,17,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,-1,-1,-1,145,3,7702,East,East
11,17,1,0,0,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,-1,-1,-1,145,4,7701,East,South
11,16,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23,-1,-1,-1,145,3,7700,South,South
11,15,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,-1,-1,-1,145,2,7699,South,South
11,14,1,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,-1,-1,-1,145,1,7698,South,South
11,13,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,-1,-1,-1,145,2,7697,South,South
11,12,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,-1,-1,-1,145,2,7696,South,South
11,11,1,1,1,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,-1,-1,-1,145,1,7695,South,West
10,11,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17,-1,-1,-1,144,1,7794,West,West
9,11,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,16,-1,-1,-1,143,1,7893,West,West
8,11,0,1,0,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,-1,-1,-1,142,1,7992,West,South
8,10,1,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,-1,-1,-1,141,1,8091,South,South
8,9,0,1,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,-1,-1,-1,140,1,8190,South,South
8,8,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,-1,-1,-1,139,1,8289,South,South
8,7,1,1,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,-1,-1,-1,138,1,8388,South,South
8,6,0,0,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,-1,-1,-1,137,1,8487,South,South
8,5,0,1,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,-1,-1,-1,136,1,8586,South,South
8,4,0,1,1,1,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,-1,-1,-1,135,1,8685,South,South
8,3,1,1,1,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,-1,-1,-1,134,1,8784,South,West
7,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,-1,-1,-1,133,1,8883,West,West
6,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,-1,-1,-1,132,1,8982,West,West
5,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,-1,-1,-1,131,1,9081,West,West
4,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,-1,-1,-1,130,2,9180,West,West
3,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,-1,-1,-1,130,1,9179,West,West
2,3,1,1,0,0,4,0,1,0,0,0,1,3,3,1,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1,-1,-1,129,2,9278,West,West
12,10,1,1,0,0,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,9,5,3,0,-1,-2,Stop,East
13,10,1,1,0,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,10,4,2,0,-1,-3,East,East
14,10,1,1,0,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,11,5,3,0,-1,-4,East,South
14,9,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,12,4,4,0,-1,-5,South,South
14,8,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,13,3,5,0,-1,-6,South,South
14,7,0,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,14,2,6,0,-1,-7,South,South
14,6,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,15,1,7,0,-1,-8,South,South
14,5,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,16,2,8,0,-1,-9,South,West
13,5,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,15,1,7,0,-1,-10,West,North
13,6,1,1,0,1,4,0,1,1,0,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,14,-1,6,0,-1,189,North,West
12,6,1,1,0,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,7,0,-1,188,West,West
11,6,1,1,0,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,12,-1,8,0,-1,187,West,South
11,5,1,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,9,0,-1,186,South,South
11,4,1,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,14,-1,10,0,-1,185,South,West
10,4,0,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,11,0,-1,184,West,West
10,4,0,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,11,0,-1,183,West,South
10,3,1,1,1,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,14,-1,12,0,-1,182,South,West
9,3,1,1,0,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,13,0,-1,181,West,West
8,3,1,1,1,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,12,-1,14,0,-1,180,West,West
7,3,1,1,1,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,11,-1,15,0,-1,179,West,West
6,3,1,1,1,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,10,-1,16,0,-1,178,West,West
5,3,1,1,1,0,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,9,-1,17,0,-1,177,West,North
5,4,1,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8,-1,16,0,-1,176,North,North
5,5,1,1,1,1,4,0,1,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,-1,15,0,-1,175,North,North
5,6,1,1,0,1,4,0,0,1,0,1,5,6,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,-1,14,0,-1,374,North,West
